SurveyCode,Year,Survey,SurveyRep,SampleDate,StationNZ,EZStation,DWRStationNo,Core,Region,Time,TowDuration,Depth,Secchi,Chl_a,Temperature,ECSurfacePreTow,ECBottomPreTow,Volume,AmphipodCode,A_aspera,A_hwanhaiensis,A_macropsis,D_holmquistae,H_longirostris,N_kadiakensis,N_mercedis,Unidentified_mysid,Mysid_Total,A_spinicorne,A_stimpsoni,A_abdita,Ampithoe_sp,Caprelidae_sp,C_alienense,Crangonyx_sp,G_daiberi,G_japonica,Hyalella_sp,Monocorophium_sp,Oedicerotidae_sp,Pleustidae,Unidentified_Amphipod,Unidentified_Corophium,Unidentified_Gammarus,Amphipod_Total
19720301,1972,3,1,3/14/1972,NZ048,NA,D8,1,SuiBay,,10,,22,,14.8,1872,,67.28,,0.00,0.00,0.00,0.00,0.00,0.00,2.76,0.00,2.76,,,,,,,,,,,,,,,,,
19720301,1972,3,1,3/14/1972,NZ050,NA,NA,0,SuiBay,,10,,23,,14.6,1046,,55.57,,0.00,0.00,0.00,0.00,0.00,0.00,7.63,0.00,7.63,,,,,,,,,,,,,,,,,
19720301,1972,3,1,3/14/1972,NZ052,NA,NA,0,SuiBay,,10,,25,,15.1,322,,65.21,,0.00,0.00,0.00,0.00,0.00,0.00,20.80,0.00,20.80,,,,,,,,,,,,,,,,,
19720301,1972,3,1,3/14/1972,NZ054,NA,D10,1,SuiBay,,10,,23,,14.7,259,,59.35,,0.00,0.00,0.00,0.00,0.00,0.00,9.23,0.00,9.23,,,,,,,,,,,,,,,,,
19720301,1972,3,1,3/14/1972,NZ056,NA,NA,0,WestDel,,10,,23,,14.8,276,,56.32,,0.00,0.00,0.00,0.00,0.00,0.00,4.01,0.00,4.01,,,,,,,,,,,,,,,,,
19720301,1972,3,1,3/14/1972,NZ058,NA,NA,0,WestDel,,10,,23,,14.9,184,,67.85,,0.00,0.00,0.00,0.00,0.00,0.00,6.96,0.00,6.96,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ078,NA,NA,0,SJR,,10,,44,,15.8,299,,57.36,,0.00,0.00,0.00,0.00,0.00,0.00,23.43,0.00,23.43,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ080,NA,NA,1,SJR,,10,,50,,15.6,272,,67.76,,0.00,0.00,0.00,0.00,0.00,0.00,31.64,0.00,31.64,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ082,NA,NA,0,SJR,,10,,46,,15.2,222,,77.49,,0.00,0.00,0.00,0.00,0.00,0.00,23.13,0.00,23.13,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ084,NA,NA,0,SJR,,10,,41,,14.8,161,,61.80,,0.00,0.00,0.00,0.00,0.00,0.00,36.76,0.00,36.76,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ086,NA,D26,1,SJR,,10,,55,,14.8,150,,58.40,,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.00,2.98,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ088,NA,NA,0,SJR,,10,,37,,15,167,,70.69,,0.00,0.00,0.00,0.00,0.00,0.00,5.89,0.00,5.89,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ090,NA,NA,0,EastDel,,10,,38,,16.1,286,,56.89,,0.00,0.00,0.00,0.00,0.00,0.00,29.25,0.00,29.25,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ092,NA,P8,1,EastDel,,10,,31,,17.2,561,,68.23,,0.00,0.00,0.00,0.00,0.00,0.00,24.62,0.00,24.62,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ098,NA,NA,0,SoDel,,10,,34,,15.6,185,,47.25,,0.00,0.00,0.00,0.00,0.00,0.00,3.72,0.00,3.72,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZ104,NA,NA,0,SJR,,10,,52,,15.6,234,,71.44,,0.00,0.00,0.00,0.00,0.00,0.00,20.32,0.00,20.32,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZD15,NA,NA,0,SJR,,10,,52,,15.7,277,,58.12,,0.00,0.00,0.00,0.00,0.00,0.00,13.15,0.00,13.15,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZD19,NA,D19,0,SoDel,,10,,42,,15.2,169,,80.89,,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.43,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/6/1972,NZD28,NA,D28A,1,SoDel,,10,,38,,17.8,235,,50.75,,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,8.75,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ060,NA,D4,1,WestDel,,10,,34,,15.3,1190,,74.66,,0.00,0.00,0.00,0.00,0.00,0.00,75.44,0.00,75.44,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ062,NA,NA,0,WestDel,,10,,36,,15.2,847,,68.99,,0.00,0.00,0.00,0.00,0.00,0.00,70.48,0.00,70.48,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ064,NA,D22,1,SacR,,10,,36,,14.9,237,,52.45,,0.00,0.00,0.00,0.00,0.00,0.00,28.22,0.00,28.22,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ066,NA,NA,0,SacR,,10,,48,,15,153,,54.43,,0.00,0.00,0.00,0.00,0.00,0.00,2.39,0.00,2.39,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ068,NA,NZ068,0,SacR,,10,,47,,15.1,152,,57.83,,0.00,0.00,0.00,0.00,0.00,0.00,3.73,0.00,3.73,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ072,NA,NA,0,SJR,,10,,32,,15.4,1082,,71.06,,0.00,0.00,0.00,0.00,0.00,0.00,62.93,0.00,62.93,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ074,NA,D12,1,SJR,,10,,37,,15.7,858,,64.26,,0.00,0.00,0.00,0.00,0.00,0.00,62.93,0.00,62.93,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZ076,NA,NA,0,SJR,,10,,36,,15.8,583,,42.43,,0.00,0.00,0.00,0.00,0.00,0.00,70.23,0.00,70.23,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZD11,NA,NA,0,WestDel,,10,,34,,15.7,572,,50.84,,0.00,0.00,0.00,0.00,0.00,0.00,23.76,0.00,23.76,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/7/1972,NZD14,NA,NA,0,SJR,,10,,50,,15.1,246,,55.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,1.53,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ020,NA,NA,0,SuiBay,,10,,36,,15,14322,,55.94,,0.00,0.00,0.00,0.00,0.00,0.00,13.08,0.00,13.08,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ022,NA,NA,0,SuiBay,,10,,34,,14.8,14300,,48.38,,0.00,0.00,0.00,0.00,0.00,0.00,19.84,0.00,19.84,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ024,NA,NA,0,SuiBay,,10,,28,,15.4,10780,,55.38,,0.00,0.00,0.00,0.00,0.00,0.00,13.65,0.00,13.65,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ028,NA,D7,1,SuiBay,,10,,21,,15.3,6842,,51.79,,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,3.80,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ030,NA,NA,0,SuiBay,,10,,25,,15.3,8140,,50.27,,0.00,0.00,0.00,0.00,0.00,0.00,5.65,0.00,5.65,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ032,NA,NZ032,1,SuiMar,,10,,18,,15.5,5412,,58.97,,0.00,0.00,0.00,0.00,0.00,0.00,32.29,0.00,32.29,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ036,NA,NA,0,SuiBay,,10,,23,,14.7,5698,,61.43,,0.00,0.00,0.00,0.00,0.00,0.00,21.10,0.00,21.10,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ038,NA,NA,0,SuiBay,,10,,26,,15.5,6402,,58.02,,0.00,0.00,0.00,0.00,0.00,0.00,18.61,0.00,18.61,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/10/1972,NZ040,NA,NA,0,SuiBay,,10,,27,,15.6,3652,,50.09,,0.00,0.00,0.00,0.00,0.00,0.00,70.60,0.00,70.60,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ033,NA,NA,0,SuiMar,,10,,14,,15.7,3301,,61.99,,0.00,0.00,0.00,0.00,0.00,0.00,10.52,0.00,10.52,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ034,NA,NA,0,SuiMar,,10,,19,,15.1,2256,,38.75,,0.00,0.00,0.00,0.00,0.00,0.00,24.57,0.00,24.57,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ042,NA,NA,1,SuiBay,,10,,22,,14.9,14322,,61.24,,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,4.64,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ044,NA,NA,0,SuiBay,,10,,22,,14.9,13398,,61.24,,0.00,0.00,0.00,0.00,0.00,0.00,27.43,0.00,27.43,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ046,NA,NA,0,SuiBay,,10,,23,,14.9,11825,,75.22,,0.00,0.00,0.00,0.00,0.00,0.00,10.95,0.00,10.95,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ048,NA,D8,1,SuiBay,,10,,21,,15.2,6182,,61.80,,0.00,0.00,0.00,0.00,0.00,0.00,12.30,0.00,12.30,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ050,NA,NA,0,SuiBay,,10,,24,,15.2,4114,,63.13,,0.00,0.00,0.00,0.00,0.00,0.00,17.87,0.00,17.87,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ052,NA,NA,0,SuiBay,,10,,19,,15,4054,,62.37,,0.00,0.00,0.00,0.00,0.00,0.00,39.76,0.00,39.76,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ054,NA,D10,1,SuiBay,,10,,24,,15,4488,,63.50,,0.00,0.00,0.00,0.00,0.00,0.00,15.87,0.00,15.87,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ056,NA,NA,0,WestDel,,10,,20,,15,3234,,54.05,,0.00,0.00,0.00,0.00,0.00,0.00,43.51,0.00,43.51,,,,,,,,,,,,,,,,,
19720401,1972,4,1,4/11/1972,NZ058,NA,NA,0,WestDel,,10,,23,,15.2,2662,,60.67,,0.00,0.00,0.00,0.00,0.00,0.00,13.98,0.00,13.98,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ080,NA,NA,1,SJR,,10,,38,,13.9,272,,36.67,,0.00,0.00,0.00,0.00,0.00,0.00,18.76,0.00,18.76,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ082,NA,NA,0,SJR,,10,,39,,13.8,222,,53.11,,0.00,0.00,0.00,0.00,0.00,0.00,10.02,0.00,10.02,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ084,NA,NA,0,SJR,,10,,40,,13.8,161,,29.48,,0.00,0.00,0.00,0.00,0.00,0.00,17.91,0.00,17.91,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ086,NA,D26,1,SJR,,10,,44,,13.6,1496,,57.83,,0.00,0.00,0.00,0.00,0.00,0.00,47.31,0.00,47.31,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ088,NA,NA,0,SJR,,10,,33,,13.8,167,,33.26,,0.00,0.00,0.00,0.00,0.00,0.00,55.32,0.00,55.32,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ090,NA,NA,0,EastDel,,10,,33,,13.8,286,,40.45,,0.00,0.00,0.00,0.00,0.00,0.00,50.93,0.00,50.93,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ092,NA,P8,1,EastDel,,10,,37,,15.9,561,,55.57,,0.00,0.00,0.00,0.00,0.00,0.00,66.23,0.00,66.23,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ098,NA,NA,0,SoDel,,10,,29,,14.3,2568,,43.85,,0.00,0.00,0.00,0.00,0.00,0.00,4.01,0.00,4.01,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZ104,NA,NA,0,SJR,,10,,36,,14,248,,49.71,,0.00,0.00,0.00,0.00,0.00,0.00,15.29,0.00,15.29,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZD15,NA,NA,0,SJR,,10,,38,,14.2,277,,41.96,,0.00,0.00,0.00,0.00,0.00,0.00,11.44,0.00,11.44,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/19/1972,NZD19,NA,D19,0,SoDel,,10,,35,,13.1,169,,51.22,,0.00,0.00,0.00,0.00,0.00,0.00,3.28,0.00,3.28,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ060,NA,D4,1,WestDel,,10,,28,,14.9,1190,,57.46,,0.00,0.00,0.00,0.00,0.00,0.00,60.15,0.00,60.15,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ062,NA,NA,0,WestDel,,10,,32,,15.4,847,,50.27,,0.00,0.00,0.00,0.00,0.00,0.00,331.62,0.00,331.62,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ072,NA,NA,0,SJR,,10,,28,,14.8,1082,,57.83,,0.00,0.00,0.00,0.00,0.00,0.00,13.42,0.00,13.42,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ074,NA,D12,1,SJR,,10,,34,,14.8,858,,30.62,,0.00,0.00,0.00,0.00,0.00,0.00,101.38,0.00,101.38,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ076,NA,NA,0,SJR,,10,,32,,14.8,583,,24.19,,0.00,0.00,0.00,0.00,0.00,0.00,79.37,0.00,79.37,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZ078,NA,NA,0,SJR,,10,,37,,14.2,299,,41.01,,0.00,0.00,0.00,0.00,0.00,0.00,7.70,0.00,7.70,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZD11,NA,NA,0,WestDel,,10,,39,,16.2,572,,45.36,,0.00,0.00,0.00,0.00,0.00,0.00,23.10,0.00,23.10,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZD14,NA,NA,0,SJR,,10,,35,,14,246,,56.89,,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.46,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/20/1972,NZD28,NA,D28A,1,SoDel,,10,,27,,13.9,235,,28.54,,0.00,0.00,0.00,0.00,0.00,0.00,22.64,0.00,22.64,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ020,NA,NA,0,SuiBay,,10,,39,,14.3,14322,,69.17,,0.00,0.00,0.00,0.00,0.00,0.00,7.98,0.00,7.98,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ022,NA,NA,0,SuiBay,,10,,38,,14.3,14300,,65.77,,0.00,0.00,0.00,0.00,0.00,0.00,3.72,0.00,3.72,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ024,NA,NA,0,SuiBay,,10,,37,,14.7,10780,,60.86,,0.00,0.00,0.00,0.00,0.00,0.00,9.65,0.00,9.65,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ028,NA,D7,1,SuiBay,,10,,20,,14.7,6842,,60.10,,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,1.58,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ030,NA,NA,0,SuiBay,,10,,22,,14.8,8140,,69.55,,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,1.12,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ032,NA,NZ032,1,SuiMar,,10,,19,,16.3,5412,,57.27,,0.00,0.00,0.00,0.00,0.00,0.00,147.80,0.00,147.80,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ036,NA,NA,0,SuiBay,,10,,22,,14.7,5698,,64.07,,0.00,0.00,0.00,0.00,0.00,0.00,13.53,0.00,13.53,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ038,NA,NA,0,SuiBay,,10,,22,,15,6402,,56.89,,0.00,0.00,0.00,0.00,0.00,0.00,26.16,0.00,26.16,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ040,NA,NA,0,SuiBay,,10,,20,,15.3,3652,,65.77,,0.00,0.00,0.00,0.00,0.00,0.00,25.66,0.00,25.66,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ064,NA,D22,1,SacR,,10,,32,,14.3,237,,50.27,,0.00,0.00,0.00,0.00,0.00,0.00,208.62,0.00,208.62,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ066,NA,NA,0,SacR,,10,,37,,13.7,153,,52.54,,0.00,0.00,0.00,0.00,0.00,0.00,108.10,0.00,108.10,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/21/1972,NZ068,NA,NZ068,0,SacR,,10,,34,,13.8,152,,51.98,,0.00,0.00,0.00,0.00,0.00,0.00,20.47,0.00,20.47,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ033,NA,NA,0,SuiMar,,10,,15,,16.4,3301,,59.35,,0.00,0.00,0.00,0.00,0.00,0.00,20.49,0.00,20.49,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ034,NA,NA,0,SuiMar,,10,,17,,16,2256,,42.34,,0.00,0.00,0.00,0.00,0.00,0.00,29.48,0.00,29.48,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ042,NA,NA,1,SuiBay,,10,,44,,15.5,14322,,67.85,,0.00,0.00,0.00,0.00,0.00,0.00,3.86,0.00,3.86,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ044,NA,NA,0,SuiBay,,10,,33,,15.4,13398,,62.94,,0.00,0.00,0.00,0.00,0.00,0.00,25.55,0.00,25.55,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ046,NA,NA,0,SuiBay,,10,,31,,15.5,11825,,60.67,,0.00,0.00,0.00,0.00,0.00,0.00,12.59,0.00,12.59,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ048,NA,D8,1,SuiBay,,10,,26,,16,6182,,50.09,,0.00,0.00,0.00,0.00,0.00,0.00,14.62,0.00,14.62,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ050,NA,NA,0,SuiBay,,10,,25,,15.8,4114,,58.59,,0.00,0.00,0.00,0.00,0.00,0.00,9.42,0.00,9.42,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ052,NA,NA,0,SuiBay,,10,,23,,16.1,4054,,61.43,,0.00,0.00,0.00,0.00,0.00,0.00,36.66,0.00,36.66,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ054,NA,D10,1,SuiBay,,10,,22,,15.9,4488,,59.91,,0.00,0.00,0.00,0.00,0.00,0.00,30.18,0.00,30.18,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ056,NA,NA,0,WestDel,,10,,26,,15.7,3234,,45.55,,0.00,0.00,0.00,0.00,0.00,0.00,97.57,0.00,97.57,,,,,,,,,,,,,,,,,
19720402,1972,4,2,4/24/1972,NZ058,NA,NA,0,WestDel,,10,,26,,15.8,2662,,62.56,,0.00,0.00,0.00,0.00,0.00,0.00,7.93,0.00,7.93,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ078,NA,NA,0,SJR,,10,,54,,18.2,1242,,58.59,,0.00,0.00,0.00,0.00,0.00,0.00,40.42,0.00,40.42,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ080,NA,NA,1,SJR,,10,,65,,17.8,924,,51.79,,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,1.56,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ082,NA,NA,0,SJR,,10,,76,,17.2,365,,61.80,,0.00,0.00,0.00,0.00,0.00,0.00,6.02,0.00,6.02,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ084,NA,NA,0,SJR,,10,,62,,17.1,252,,47.63,,0.00,0.00,0.00,0.00,0.00,0.00,105.48,0.00,105.48,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ086,NA,D26,1,SJR,,10,,66,,16.8,176,,52.92,,0.00,0.00,0.00,0.00,0.00,0.00,31.29,0.00,31.29,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ088,NA,NA,0,SJR,,10,,41,,17.2,158,,27.03,,0.00,0.00,0.00,0.00,0.00,0.00,36.70,0.00,36.70,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ090,NA,NA,0,EastDel,,10,,44,,17.8,172,,45.36,,0.00,0.00,0.00,0.00,0.00,0.00,20.55,0.00,20.55,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ092,NA,P8,1,EastDel,,10,,35,,18,345,,56.32,,0.00,0.00,0.00,0.00,0.00,0.00,73.58,0.00,73.58,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ098,NA,NA,0,SoDel,,10,,34,,18,198,,47.44,,0.00,0.00,0.00,0.00,0.00,0.00,16.57,0.00,16.57,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZ104,NA,NA,0,SJR,,10,,69,,17.9,920,,55.94,,0.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,3.15,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZD15,NA,NA,0,SJR,,10,,58,,18.1,254,,55.94,,0.00,0.00,0.00,0.00,0.00,0.00,10.73,0.00,10.73,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/3/1972,NZD28,NA,D28A,1,SoDel,,10,,37,,19.2,190,,33.45,,0.00,0.00,0.00,0.00,0.00,0.00,35.63,0.00,35.63,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ060,NA,D4,1,WestDel,,10,,39,,17.3,4914,,63.32,,0.00,0.00,0.00,0.00,0.00,0.00,11.18,0.00,11.18,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ062,NA,NA,0,WestDel,,10,,40,,17.1,2866,,55.57,,0.00,0.00,0.00,0.00,0.00,0.00,76.13,0.00,76.13,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ064,NA,D22,1,SacR,,10,,41,,16.7,1228,,46.49,,0.00,0.00,0.00,0.00,0.00,0.00,211.30,0.00,211.30,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ066,NA,NA,0,SacR,,10,,52,,16.6,239,,53.11,,0.00,0.00,0.00,0.00,0.00,0.00,107.89,0.00,107.89,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ068,NA,NZ068,0,SacR,,10,,47,,16.8,193,,48.38,,0.00,0.00,0.00,0.00,0.00,0.00,115.41,0.00,115.41,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ072,NA,NA,0,SJR,,10,,40,,17.2,4140,,58.21,,0.00,0.00,0.00,0.00,0.00,0.00,11.87,0.00,11.87,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ074,NA,D12,1,SJR,,10,,46,,17.4,2249,,51.60,,0.00,0.00,0.00,0.00,0.00,0.00,69.46,0.00,69.46,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZ076,NA,NA,0,SJR,,10,,44,,17.8,1760,,31.56,,0.00,0.00,0.00,0.00,0.00,0.00,61.34,0.00,61.34,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZD11,NA,NA,0,WestDel,,10,,34,,16.8,2712,,45.36,,0.00,0.00,0.00,0.00,0.00,0.00,42.68,0.00,42.68,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZD14,NA,NA,0,SJR,,10,,50,,17.7,540,,53.30,,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/5/1972,NZD19,NA,D19,0,SoDel,,10,,54,,17,264,,45.36,,0.00,0.00,0.00,0.00,0.00,0.00,4.45,0.00,4.45,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ020,NA,NA,0,SuiBay,,10,,57,,15.3,18954,,63.32,,0.00,0.00,0.00,0.00,0.00,0.00,3.16,0.00,3.16,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ022,NA,NA,0,SuiBay,,10,,57,,15.5,17550,,63.32,,0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,1.72,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ024,NA,NA,0,SuiBay,,10,,34,,15.6,14724,,54.24,,0.00,0.00,0.00,0.00,0.00,0.00,2.49,0.00,2.49,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ028,NA,D7,1,SuiBay,,10,,35,,15.6,12168,,56.32,,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ030,NA,NA,0,SuiBay,,10,,31,,15.4,12402,,52.16,,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ032,NA,NZ032,1,SuiMar,,10,,26,,17.2,7102,,63.50,,0.00,0.00,0.00,0.00,0.00,0.00,147.83,0.00,147.83,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ036,NA,NA,0,SuiBay,,10,,20,,15.3,8625,,60.86,,0.00,0.00,0.00,0.00,0.00,0.00,9.30,0.00,9.30,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ038,NA,NA,0,SuiBay,,10,,26,,15.6,10998,,63.69,,0.00,0.00,0.00,0.00,0.00,0.00,15.51,0.00,15.51,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/7/1972,NZ040,NA,NA,0,SuiBay,,10,,23,,16.6,7440,,46.49,,0.00,0.00,0.00,0.00,0.00,0.00,36.99,0.00,36.99,,,,,,,,,,,,,,,,,
19720501,1972,5,1,5/9/1972,NZ033,NA,NA,0,SuiMar,,10,,15,,17.4,4320,,57.83,,0.00,0.00,0.00,0.00,0.00,0.00,40.94,0.00,40.94,,,,,,,,,,,,,,,,,
